Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4117,CA-2023-102433,2023-03-12,2023-03-17,Standard Class,ZC-10303,Sandra Sanchez,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-BI-10001134,Office Supplies,Binders,Canon Heavy Duty View Binder v12.6,99.03,1,0.1,38.51
4118,CA-2023-102433,2023-03-12,2023-03-17,Standard Class,ZC-10303,Sandra Sanchez,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-PA-10001112,Office Supplies,Paper,Logitech Recycled Copy Paper v8.1,14.95,1,0.0,5.98
4119,CA-2024-102434,2024-12-29,2024-12-29,Same Day,CH-10612,Daniel Garcia,Home Office,United States,Atlanta,Georgia,30303,South,OFF-AP-10001180,Office Supplies,Appliances,Dell Air Purifier v4.2,201.24,1,0.0,44.27
4120,CA-2024-102434,2024-12-29,2024-12-29,Same Day,CH-10612,Daniel Garcia,Home Office,United States,Atlanta,Georgia,30303,South,FUR-BO-10001362,Furniture,Bookcases,Global Library Shelving v11.5,678.47,1,0.3,-242.32
4121,CA-2024-102434,2024-12-29,2024-12-29,Same Day,CH-10612,Daniel Garcia,Home Office,United States,Atlanta,Georgia,30303,South,OFF-EN-10001236,Office Supplies,Envelopes,Avery Bubble Mailers v12.1,14.61,3,0.0,5.11
4122,CA-2024-102434,2024-12-29,2024-12-29,Same Day,CH-10612,Daniel Garcia,Home Office,United States,Atlanta,Georgia,30303,South,OFF-ST-10001159,Office Supplies,Storage,Bush Stacking Drawers v1.2,245.64,1,0.15,8.67
4123,CA-2024-102435,2024-04-09,2024-04-11,First Class,AR-10249,Jessica Williams,Home Office,United States,Buffalo,New York,14201,East,OFF-EN-10001221,Office Supplies,Envelopes,Xerox Self-Seal Envelopes v1.5,6.39,3,0.0,2.24
4124,CA-2023-102436,2023-07-08,2023-07-12,Second Class,TB-10047,Mark Lee,Home Office,United States,Richmond,Virginia,23219,South,OFF-AR-10001150,Office Supplies,Art,HP Sketchbook v4.8,49.13,1,0.0,14.74
4125,CA-2024-102437,2024-12-29,2024-12-29,Same Day,HL-10735,Betty Johnson,Corporate,United States,Dallas,Texas,75201,Central,FUR-TA-10001375,Furniture,Tables,GBC Adjustable Standing Desk v9.0,362.24,1,0.0,7.24
4126,CA-2024-102437,2024-12-29,2024-12-29,Same Day,HL-10735,Betty Johnson,Corporate,United States,Dallas,Texas,75201,Central,OFF-SU-10001271,Office Supplies,Supplies,Brother Heavy Duty Stapler v12.3,168.48,4,0.4,-84.24
4127,CA-2023-102438,2023-09-25,2023-09-28,Second Class,HL-10587,William Martin,Corporate,United States,Miami,Florida,33101,South,OFF-PA-10001111,Office Supplies,Paper,BIC Recycled Copy Paper v7.1,49.11,1,0.15,14.44
4128,CA-2023-102438,2023-09-25,2023-09-28,Second Class,HL-10587,William Martin,Corporate,United States,Miami,Florida,33101,South,OFF-EN-10001233,Office Supplies,Envelopes,HP Self-Seal Envelopes v2.7,7.71,1,0.0,2.7
4129,CA-2024-102439,2024-03-07,2024-03-09,Second Class,HL-10165,Michael Sanchez,Corporate,United States,San Francisco,California,94102,West,FUR-CH-10001308,Furniture,Chairs-Ergonomic,Xerox Ergonomic Lumbar Support Chair v2.8,275.05,1,0.0,49.51
4130,CA-2025-102440,2025-06-18,2025-06-22,Second Class,ZC-10462,Elizabeth Hernandez,Consumer,United States,Detroit,Michigan,48201,Central,OFF-ST-10001159,Office Supplies,Storage,Bush Stacking Drawers v1.2,491.28,2,0.15,17.34
4131,CA-2025-102441,2025-12-11,2025-12-11,Same Day,CH-10406,Matthew Hernandez,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-LA-10001241,Office Supplies,Labels,Bush File Folder Labels v7.7,30.32,2,0.0,10.61
4132,CA-2024-102442,2024-03-28,2024-03-30,First Class,ZC-10421,Margaret Perez,Corporate,United States,Phoenix,Arizona,85001,West,FUR-BO-10001344,Furniture,Bookcases,Samsung Library Shelving v1.8,3050.36,5,0.2,-571.94
4133,CA-2023-102443,2023-10-13,2023-10-15,Second Class,HL-10563,Donald Gonzalez,Corporate,United States,Buffalo,New York,14201,East,TEC-CO-10001092,Technology,Copiers,Hon Digital Copier v10.6,2161.05,1,0.0,756.37
4134,CA-2023-102443,2023-10-13,2023-10-15,Second Class,HL-10563,Donald Gonzalez,Corporate,United States,Buffalo,New York,14201,East,FUR-BO-10001351,Furniture,Bookcases,Fellowes Metal Bookcase v4.3,1985.25,3,0.0,99.26
4135,CA-2023-102443,2023-10-13,2023-10-15,Second Class,HL-10563,Donald Gonzalez,Corporate,United States,Buffalo,New York,14201,East,FUR-FU-10001330,Furniture,Furnishings,Sauder Desk Lamp v8.7,162.75,3,0.0,32.55
4136,CA-2023-102444,2023-12-04,2023-12-04,Same Day,TB-10268,Karen White,Home Office,United States,Denver,Colorado,80202,West,OFF-BI-10001133,Office Supplies,Binders,GBC Clear Cove Binder v3.8,100.72,2,0.0,45.32
4137,CA-2024-102445,2024-02-26,2024-02-28,First Class,KA-10012,Robert Gonzalez,Consumer,United States,Miami,Florida,33101,South,OFF-EN-10001220,Office Supplies,Envelopes,Apple Catalog Envelopes v7.9,18.13,1,0.1,5.04
4138,CA-2024-102445,2024-02-26,2024-02-28,First Class,KA-10012,Robert Gonzalez,Consumer,United States,Miami,Florida,33101,South,FUR-CH-10001291,Furniture,Chairs,GBC Stool v7.2,1169.96,4,0.0,175.49
4139,CA-2025-102446,2025-03-24,2025-03-25,First Class,AR-10280,Richard Hernandez,Home Office,United States,Portland,Oregon,97201,West,OFF-PA-10001103,Office Supplies,Paper,Canon Photo Paper v11.5,58.45,1,0.15,17.19
4140,CA-2025-102447,2025-12-03,2025-12-09,Standard Class,JS-10284,Thomas Williams,Corporate,United States,Dallas,Texas,75201,Central,OFF-EN-10001221,Office Supplies,Envelopes,Xerox Self-Seal Envelopes v1.5,0.43,1,0.8,-0.95
4141,CA-2025-102447,2025-12-03,2025-12-09,Standard Class,JS-10284,Thomas Williams,Corporate,United States,Dallas,Texas,75201,Central,OFF-AP-10001179,Office Supplies,Appliances,Global Space Heater v1.6,425.77,1,0.0,93.67
4142,CA-2025-102448,2025-03-07,2025-03-13,Standard Class,CH-10479,Joseph Anderson,Home Office,United States,Detroit,Michigan,48201,Central,TEC-PH-10001009,Technology,Phones,Bush Office Phone v2.1,1072.31,2,0.1,178.71
4143,CA-2025-102448,2025-03-07,2025-03-13,Standard Class,CH-10479,Joseph Anderson,Home Office,United States,Detroit,Michigan,48201,Central,OFF-ST-10001157,Office Supplies,Storage,Logitech Heavy Duty Shelving v1.6,341.87,1,0.0,61.54
4144,CA-2025-102449,2025-12-19,2025-12-19,Same Day,HL-10706,David Miller,Consumer,United States,Cleveland,Ohio,44114,East,FUR-CH-10001296,Furniture,Chairs-Ergonomic,Avery Premium Kneeling Chair v10.0,1270.27,4,0.6,-1333.79
4145,CA-2025-102449,2025-12-19,2025-12-19,Same Day,HL-10706,David Miller,Consumer,United States,Cleveland,Ohio,44114,East,OFF-AP-10001179,Office Supplies,Appliances,Global Space Heater v1.6,510.92,3,0.6,-485.38
4146,CA-2024-102450,2024-06-12,2024-06-15,Second Class,PL-10638,Christopher Lopez,Consumer,United States,Nashville,Tennessee,37201,South,OFF-PA-10001101,Office Supplies,Paper,Canon Photo Paper v9.4,228.4,4,0.0,91.36
4147,CA-2025-102451,2025-04-19,2025-04-19,Same Day,HL-10706,David Miller,Consumer,United States,Cleveland,Ohio,44114,East,OFF-LA-10001254,Office Supplies,Labels,Sauder Color-Coding Dots v11.1,14.14,1,0.2,2.65
4148,CA-2025-102452,2025-05-25,2025-05-25,Same Day,MD-10488,Barbara Lopez,Corporate,United States,San Francisco,California,94102,West,OFF-PA-10001107,Office Supplies,Paper,Sauder Premium Laser Paper v2.2,38.1,1,0.0,15.24
4149,CA-2023-102453,2023-05-28,2023-05-29,First Class,ZC-10795,Susan Johnson,Home Office,United States,Columbus,Ohio,43215,East,FUR-CH-10001304,Furniture,Chairs-Ergonomic,Avery Premium Kneeling Chair v4.5,722.75,1,0.2,-18.07
4150,CA-2024-102454,2024-09-01,2024-09-03,Second Class,TB-10504,Margaret Sanchez,Consumer,United States,San Diego,California,92101,West,FUR-CH-10001310,Furniture,Chairs-Ergonomic,BIC Active Sitting Stool v8.0,269.83,1,0.1,23.99
4151,CA-2025-102455,2025-04-11,2025-04-14,Standard Class,PL-10029,Sandra Jackson,Home Office,United States,Atlanta,Georgia,30303,South,OFF-PA-10001114,Office Supplies,Paper,Apple Photo Paper v12.2,81.66,2,0.0,32.66
4152,CA-2025-102456,2025-12-12,2025-12-13,First Class,HL-10316,Mary Taylor,Corporate,United States,Dallas,Texas,75201,Central,OFF-FA-10001211,Office Supplies,Fasteners,HP Push Pins v8.6,19.41,1,0.0,6.79
4153,CA-2025-102456,2025-12-12,2025-12-13,First Class,HL-10316,Mary Taylor,Corporate,United States,Dallas,Texas,75201,Central,OFF-BI-10001128,Office Supplies,Binders,Fellowes Clear Cove Binder v8.1,0.89,1,0.8,-1.57
4154,CA-2023-102457,2023-01-27,2023-01-27,Same Day,MD-10744,Anthony Jones,Home Office,United States,Columbus,Ohio,43215,East,OFF-FA-10001196,Office Supplies,Fasteners,Logitech Staples v8.0,2.92,2,0.8,-6.57
4155,CA-2023-102458,2023-02-07,2023-02-12,Standard Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,OFF-LA-10001246,Office Supplies,Labels,Apple Shipping Labels v3.4,24.41,1,0.0,8.54
4156,CA-2023-102458,2023-02-07,2023-02-12,Standard Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,OFF-PA-10001114,Office Supplies,Paper,Apple Photo Paper v12.2,81.66,2,0.0,32.66
4157,CA-2023-102458,2023-02-07,2023-02-12,Standard Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,OFF-SU-10001271,Office Supplies,Supplies,Brother Heavy Duty Stapler v12.3,70.2,1,0.0,7.02
4158,CA-2023-102458,2023-02-07,2023-02-12,Standard Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,FUR-FU-10001338,Furniture,Furnishings,BIC Desktop Organizer v9.5,541.45,5,0.0,108.29
4159,CA-2023-102458,2023-02-07,2023-02-12,Standard Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,TEC-PH-10001013,Technology,Phones,Wilson Jones Wireless Handset v11.1,705.68,1,0.0,176.42
4160,CA-2025-102459,2025-07-27,2025-07-31,Second Class,AR-10313,Nancy Sanchez,Home Office,United States,Pittsburgh,Pennsylvania,15201,East,OFF-AP-10001186,Office Supplies,Appliances,Xerox Air Purifier v10.8,181.5,1,0.2,4.53
4161,CA-2025-102460,2025-08-18,2025-08-20,First Class,AR-10771,Susan Jones,Corporate,United States,Houston,Texas,77002,Central,OFF-EN-10001227,Office Supplies,Envelopes,Hon Self-Seal Envelopes v8.0,4.28,1,0.6,-2.67
4162,CA-2025-102460,2025-08-18,2025-08-20,First Class,AR-10771,Susan Jones,Corporate,United States,Houston,Texas,77002,Central,FUR-FU-10001316,Furniture,Furnishings,Avery Wastebasket v12.7,121.99,1,0.0,24.4
4163,CA-2025-102460,2025-08-18,2025-08-20,First Class,AR-10771,Susan Jones,Corporate,United States,Houston,Texas,77002,Central,OFF-PA-10001100,Office Supplies,Paper,Bush Photo Paper v8.1,84.03,2,0.2,21.01
4164,CA-2025-102461,2025-04-27,2025-04-27,Same Day,KA-10601,Michael Hernandez,Home Office,United States,Denver,Colorado,80202,West,OFF-FA-10001208,Office Supplies,Fasteners,Smead Binder Clips v11.1,16.61,1,0.0,5.81
4165,CA-2025-102462,2025-12-08,2025-12-08,Same Day,TB-10620,Daniel Martinez,Corporate,United States,Los Angeles,California,90012,West,OFF-AP-10001177,Office Supplies,Appliances,Sauder Microwave Oven v2.5,93.91,1,0.2,2.35
4166,CA-2025-102463,2025-04-21,2025-04-25,Standard Class,MD-10509,Lisa Anderson,Consumer,United States,Denver,Colorado,80202,West,TEC-CO-10001076,Technology,Copiers,BIC Multi-Function Copier v3.5,5837.56,1,0.1,1621.54
4167,CA-2024-102464,2024-12-19,2024-12-21,First Class,CH-10271,Sarah Thomas,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-FA-10001198,Office Supplies,Fasteners,Smead Paper Clips v1.2,21.87,2,0.1,6.07
4168,CA-2024-102464,2024-12-19,2024-12-21,First Class,CH-10271,Sarah Thomas,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-FA-10001197,Office Supplies,Fasteners,Brother Binder Clips v6.2,29.54,2,0.2,5.54
4169,CA-2023-102465,2023-06-10,2023-06-13,Second Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,OFF-BI-10001129,Office Supplies,Binders,Canon Ring Binder v5.3,7.89,1,0.0,3.55
4170,CA-2023-102465,2023-06-10,2023-06-13,Second Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,OFF-ST-10001163,Office Supplies,Storage,HP Stacking Drawers v11.2,95.54,1,0.1,8.49
4171,CA-2023-102465,2023-06-10,2023-06-13,Second Class,CH-10644,William Lopez,Home Office,United States,Detroit,Michigan,48201,Central,FUR-FU-10001331,Furniture,Furnishings,Xerox Desk Lamp v2.6,67.73,1,0.0,13.55
4172,CA-2025-102466,2025-12-09,2025-12-13,Second Class,KA-10323,Elizabeth Lee,Home Office,United States,Phoenix,Arizona,85001,West,OFF-ST-10001170,Office Supplies,Storage,HP Mobile Filing Cabinet v6.2,45.11,1,0.1,4.01
4173,CA-2025-102466,2025-12-09,2025-12-13,Second Class,KA-10323,Elizabeth Lee,Home Office,United States,Phoenix,Arizona,85001,West,TEC-PH-10001013,Technology,Phones,Wilson Jones Wireless Handset v11.1,705.68,1,0.0,176.42
4174,CA-2025-102467,2025-09-14,2025-09-18,Second Class,KA-10384,Nancy Miller,Home Office,United States,Denver,Colorado,80202,West,FUR-TA-10001373,Furniture,Tables,Fellowes Computer Desk v7.1,398.2,1,0.5,-382.27
4175,CA-2024-102468,2024-01-22,2024-01-26,Standard Class,AR-10622,Linda Anderson,Consumer,United States,Cleveland,Ohio,44114,East,OFF-FA-10001194,Office Supplies,Fasteners,Brother Push Pins v9.4,1.74,1,0.6,-1.08
4176,CA-2023-102469,2023-03-29,2023-04-04,Standard Class,JS-10284,Thomas Williams,Corporate,United States,Dallas,Texas,75201,Central,OFF-PA-10001107,Office Supplies,Paper,Sauder Premium Laser Paper v2.2,15.24,1,0.6,-7.62
4177,CA-2024-102470,2024-07-16,2024-07-16,Same Day,PL-10002,Elizabeth Jones,Home Office,United States,Detroit,Michigan,48201,Central,FUR-BO-10001361,Furniture,Bookcases,GBC Corner Bookshelf v12.0,933.84,1,0.0,46.69
4178,CA-2023-102471,2023-07-31,2023-08-03,Second Class,KA-10756,Jane Sanchez,Home Office,United States,Phoenix,Arizona,85001,West,OFF-BI-10001117,Office Supplies,Binders,Samsung Ring Binder v9.9,9.75,3,0.0,4.39
4179,CA-2025-102472,2025-06-03,2025-06-03,Same Day,HL-10299,Jessica Davis,Corporate,United States,Boston,Massachusetts,02108,East,FUR-FU-10001331,Furniture,Furnishings,Xerox Desk Lamp v2.6,67.73,1,0.0,13.55
4180,CA-2023-102473,2023-03-18,2023-03-18,Same Day,AR-10140,John Taylor,Home Office,United States,Portland,Oregon,97201,West,FUR-CH-10001292,Furniture,Chairs,Xerox Stool v4.2,1335.62,2,0.0,200.34
4181,CA-2024-102474,2024-11-18,2024-11-19,First Class,MD-10055,Nancy Thomas,Home Office,United States,Denver,Colorado,80202,West,TEC-AC-10001045,Technology,Accessories,Brother Headset v6.2,241.85,1,0.0,48.37
4182,CA-2025-102475,2025-06-12,2025-06-17,Standard Class,TB-10547,Lisa Smith,Corporate,United States,Philadelphia,Pennsylvania,19104,East,OFF-AR-10001153,Office Supplies,Art,Hon Sketchbook v5.9,159.48,5,0.2,19.94
4183,CA-2025-102476,2025-08-19,2025-08-21,Second Class,TB-10202,Anthony Lopez,Consumer,United States,Austin,Texas,78701,Central,OFF-BI-10001134,Office Supplies,Binders,Canon Heavy Duty View Binder v12.6,44.01,1,0.6,-16.51
4184,CA-2025-102477,2025-01-30,2025-02-02,Second Class,KA-10485,Charles Lee,Consumer,United States,Detroit,Michigan,48201,Central,OFF-AP-10001176,Office Supplies,Appliances,Avery Compact Refrigerator v1.1,285.77,2,0.1,38.1
4185,CA-2024-102478,2024-01-11,2024-01-11,Same Day,MD-10191,Margaret Anderson,Consumer,United States,Boston,Massachusetts,02108,East,OFF-FA-10001206,Office Supplies,Fasteners,Smead Staples v4.9,8.94,3,0.0,3.13
4186,CA-2023-102479,2023-05-04,2023-05-08,Standard Class,ZC-10652,Betty Thomas,Home Office,United States,Los Angeles,California,90012,West,OFF-BI-10001122,Office Supplies,Binders,Wilson Jones Heavy Duty View Binder v11.1,116.19,3,0.0,52.29
4187,CA-2023-102480,2023-08-13,2023-08-13,Same Day,TB-10504,Margaret Sanchez,Consumer,United States,San Diego,California,92101,West,FUR-CH-10001306,Furniture,Chairs-Ergonomic,Brother Premium Kneeling Chair v8.5,869.02,2,0.0,156.42
4188,CA-2024-102481,2024-05-23,2024-05-23,Same Day,TB-10513,Betty Sanchez,Corporate,United States,Richmond,Virginia,23219,South,FUR-BO-10001355,Furniture,Bookcases,Bush Corner Bookshelf v7.0,285.23,1,0.5,-256.71
4189,CA-2025-102482,2025-09-29,2025-10-05,Standard Class,MD-10777,Joseph Davis,Corporate,United States,Cleveland,Ohio,44114,East,OFF-AP-10001186,Office Supplies,Appliances,Xerox Air Purifier v10.8,544.51,3,0.2,13.61
4190,CA-2025-102482,2025-09-29,2025-10-05,Standard Class,MD-10777,Joseph Davis,Corporate,United States,Cleveland,Ohio,44114,East,TEC-MA-10001060,Technology,Machines,GBC Laser Engraver v6.0,331.04,1,0.8,-1125.54
4191,CA-2025-102482,2025-09-29,2025-10-05,Standard Class,MD-10777,Joseph Davis,Corporate,United States,Cleveland,Ohio,44114,East,TEC-PH-10001015,Technology,Phones,Xerox Smartphone v11.0,298.97,1,0.6,-261.59
4192,CA-2024-102483,2024-09-09,2024-09-10,First Class,KA-10749,Patricia Moore,Corporate,United States,Los Angeles,California,90012,West,OFF-PA-10001116,Office Supplies,Paper,Hon Multipurpose Cardstock v3.6,56.71,1,0.1,18.9
4193,CA-2024-102483,2024-09-09,2024-09-10,First Class,KA-10749,Patricia Moore,Corporate,United States,Los Angeles,California,90012,West,OFF-BI-10001130,Office Supplies,Binders,HP Presentation Folder v9.4,95.03,1,0.0,42.76
4194,CA-2024-102484,2024-11-03,2024-11-10,Standard Class,ZC-10707,Patricia White,Corporate,United States,Los Angeles,California,90012,West,OFF-LA-10001245,Office Supplies,Labels,BIC File Folder Labels v5.7,21.74,1,0.0,7.61
4195,CA-2024-102484,2024-11-03,2024-11-10,Standard Class,ZC-10707,Patricia White,Corporate,United States,Los Angeles,California,90012,West,TEC-CO-10001094,Technology,Copiers,Fellowes High-Volume Color Copier v10.8,1853.59,1,0.15,436.14
4196,CA-2025-102485,2025-11-02,2025-11-02,Same Day,TB-10680,Linda Brown,Home Office,United States,Tampa,Florida,33602,South,OFF-BI-10001131,Office Supplies,Binders,GBC Presentation Folder v7.6,28.4,2,0.0,12.78
4197,CA-2025-102485,2025-11-02,2025-11-02,Same Day,TB-10680,Linda Brown,Home Office,United States,Tampa,Florida,33602,South,OFF-BI-10001125,Office Supplies,Binders,HP Clear Cove Binder v8.6,18.69,1,0.0,8.41
4198,CA-2023-102486,2023-03-27,2023-03-28,First Class,TB-10675,Karen Thomas,Consumer,United States,Phoenix,Arizona,85001,West,TEC-CO-10001095,Technology,Copiers,BIC High-Volume Color Copier v10.4,43048.3,5,0.0,15066.9
4199,CA-2025-102487,2025-01-31,2025-02-01,First Class,CH-10731,William Jackson,Home Office,United States,Richmond,Virginia,23219,South,FUR-FU-10001319,Furniture,Furnishings,Sauder Floor Mat v10.6,238.16,2,0.0,47.63
4200,CA-2025-102488,2025-01-10,2025-01-14,Standard Class,PL-10665,Jane Jackson,Home Office,United States,Philadelphia,Pennsylvania,19104,East,FUR-CH-10001306,Furniture,Chairs-Ergonomic,Brother Premium Kneeling Chair v8.5,695.22,2,0.2,-17.38
4201,CA-2025-102488,2025-01-10,2025-01-14,Standard Class,PL-10665,Jane Jackson,Home Office,United States,Philadelphia,Pennsylvania,19104,East,FUR-FU-10001337,Furniture,Furnishings,Wilson Jones Desk Lamp v6.5,25.24,1,0.8,-75.7
4202,CA-2023-102489,2023-12-05,2023-12-05,Same Day,HL-10367,John Martin,Home Office,United States,Louisville,Kentucky,40202,South,TEC-PH-10001001,Technology,Phones,Hon Office Phone v3.8,2825.35,5,0.0,706.34
4203,CA-2025-102490,2025-08-06,2025-08-09,Standard Class,CH-10168,Susan Clark,Home Office,United States,Philadelphia,Pennsylvania,19104,East,FUR-FU-10001321,Furniture,Furnishings,Bush Wastebasket v1.1,74.61,2,0.2,0.0
4204,CA-2024-102491,2024-10-30,2024-11-01,Second Class,CH-10300,Michael Gonzalez,Consumer,United States,Columbus,Ohio,43215,East,OFF-SU-10001272,Office Supplies,Supplies,Xerox Heavy Duty Stapler v9.4,85.31,1,0.0,8.53
4205,CA-2023-102492,2023-09-16,2023-09-17,First Class,AR-10057,William Robinson,Home Office,United States,Chicago,Illinois,60601,Central,TEC-PH-10001016,Technology,Phones,Canon Conference Phone v7.5,126.2,1,0.8,-347.04
4206,CA-2023-102492,2023-09-16,2023-09-17,First Class,AR-10057,William Robinson,Home Office,United States,Chicago,Illinois,60601,Central,FUR-CH-10001290,Furniture,Chairs,Canon Executive Leather Chair v5.4,1160.54,4,0.2,-72.54
4207,CA-2025-102493,2025-12-22,2025-12-26,Second Class,PL-10460,Susan Jackson,Corporate,United States,Nashville,Tennessee,37201,South,FUR-TA-10001387,Furniture,Tables,Avery Computer Desk v2.9,3507.0,3,0.3,-1402.8
4208,CA-2025-102494,2025-12-12,2025-12-14,First Class,ZC-10154,Robert Clark,Consumer,United States,Columbus,Ohio,43215,East,OFF-ST-10001167,Office Supplies,Storage,Smead Stacking Drawers v2.8,152.94,1,0.0,27.53
4209,CA-2025-102494,2025-12-12,2025-12-14,First Class,ZC-10154,Robert Clark,Consumer,United States,Columbus,Ohio,43215,East,OFF-BI-10001121,Office Supplies,Binders,Global Heavy Duty View Binder v7.5,214.34,3,0.4,17.86
